Sample,Cross,Tank,System,Year,Polyp,UniPolyp,Mesentry,UniMesentary,Egg,D1,D2,AverageDiameter,Treatment
5499,LT,SGS4A,SGS4,2021,8,5499_8,3,5499_8_3,5,0.26,0.13,0.195,Elevated
5499,LT,SGS4A,SGS4,2021,8,5499_8,3,5499_8_3,6,0.11,0.32,0.215,Elevated
5499,LT,SGS4A,SGS4,2021,8,5499_8,4,5499_8_4,1,0.15,0.27,0.21,Elevated
5499,LT,SGS4A,SGS4,2021,8,5499_8,4,5499_8_4,2,0.17,0.24,0.205,Elevated
5499,LT,SGS4A,SGS4,2021,8,5499_8,4,5499_8_4,3,0.23,0.18,0.205,Elevated
5499,LT,SGS4A,SGS4,2021,8,5499_8,4,5499_8_4,4,0.27,0.13,0.2,Elevated
5499,LT,SGS4A,SGS4,2021,8,5499_8,4,5499_8_4,5,0.23,0.11,0.17,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,1,5499_10_1,1,0.28,0.16,0.22,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,1,5499_10_1,2,0.12,0.19,0.155,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,1,5499_10_1,3,0.18,0.17,0.175,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,1,5499_10_1,4,0.22,0.2,0.21,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,1,5499_10_1,5,0.22,0.13,0.175,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,1,5499_10_1,6,0.21,0.23,0.22,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,2,5499_10_2,1,0.36,0.14,0.25,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,2,5499_10_2,2,0.12,0.26,0.19,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,2,5499_10_2,3,0.14,0.23,0.185,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,3,5499_10_3,1,0.16,0.32,0.24,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,3,5499_10_3,2,0.18,0.13,0.155,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,3,5499_10_3,3,0.22,0.14,0.18,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,3,5499_10_3,4,0.2,0.12,0.16,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,3,5499_10_3,5,0.44,0.21,0.325,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,4,5499_10_4,1,0.35,0.15,0.25,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,4,5499_10_4,2,0.31,0.17,0.24,Elevated
5499,LT,SGS4A,SGS4,2021,10,5499_10,4,5499_10_4,3,0.33,0.19,0.26,Elevated
5499,LT,SGS4A,SGS4,2021,9,5499_9,1,5499_9_1,1,0.24,0.15,0.195,Elevated
5499,LT,SGS4A,SGS4,2021,9,5499_9,1,5499_9_1,2,0.16,0.3,0.23,Elevated
5499,LT,SGS4A,SGS4,2021,9,5499_9,1,5499_9_1,3,0.16,0.25,0.205,Elevated
5499,LT,SGS4A,SGS4,2021,9,5499_9,2,5499_9_2,1,0.28,0.15,0.215,Elevated
5499,LT,SGS4A,SGS4,2021,9,5499_9,2,5499_9_2,2,0.19,0.24,0.215,Elevated
5499,LT,SGS4A,SGS4,2021,9,5499_9,3,5499_9_3,1,0.28,0.15,0.215,Elevated
5499,LT,SGS4A,SGS4,2021,9,5499_9,3,5499_9_3,2,0.19,0.31,0.25,Elevated
5499,LT,SGS4A,SGS4,2021,9,5499_9,4,5499_9_4,1,0.34,0.14,0.24,Elevated
5499,LT,SGS4A,SGS4,2021,9,5499_9,4,5499_9_4,2,0.23,0.24,0.235,Elevated
5532,LL,IHP1C,IHP1,2021,7,5532_7,1,5532_7_1,1,0.24,0.15,0.195,Ambient
5532,LL,IHP1C,IHP1,2021,7,5532_7,1,5532_7_1,2,0.16,0.21,0.185,Ambient
5532,LL,IHP1C,IHP1,2021,7,5532_7,1,5532_7_1,3,0.16,0.21,0.185,Ambient
5532,LL,IHP1C,IHP1,2021,7,5532_7,2,5532_7_2,1,0.22,0.15,0.185,Ambient
5532,LL,IHP1C,IHP1,2021,7,5532_7,2,5532_7_2,2,0.14,0.25,0.195,Ambient
5532,LL,IHP1C,IHP1,2021,7,5532_7,3,5532_7_3,1,0.26,0.13,0.195,Ambient
5532,LL,IHP1C,IHP1,2021,7,5532_7,3,5532_7_3,2,0.34,0.1,0.22,Ambient
5532,LL,IHP1C,IHP1,2021,7,5532_7,4,5532_7_4,1,0.28,0.16,0.22,Ambient
5532,LL,IHP1C,IHP1,2021,7,5532_7,4,5532_7_4,2,0.28,0.13,0.205,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,1,5532_5_1,1,0.15,0.18,0.165,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,1,5532_5_1,2,0.14,0.36,0.25,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,1,5532_5_1,3,0.25,0.15,0.2,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,2,5532_5_2,1,0.17,0.23,0.2,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,2,5532_5_2,2,0.16,0.31,0.235,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,2,5532_5_2,1,0.25,0.18,0.215,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,3,5532_5_3,2,0.23,0.13,0.18,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,3,5532_5_3,3,0.21,0.15,0.18,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,4,5532_5_4,1,0.13,0.15,0.14,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,4,5532_5_4,2,0.14,0.15,0.145,Ambient
5532,LL,IHP1C,IHP1,2021,5,5532_5,4,5532_5_4,3,0.16,0.25,0.205,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,1,5532_3_1,1,0.12,0.25,0.185,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,1,5532_3_1,2,0.22,0.2,0.21,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,1,5532_3_1,3,0.17,0.18,0.175,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,2,5532_3_2,1,0.11,0.31,0.21,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,2,5532_3_2,2,0.24,0.17,0.205,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,2,5532_3_2,3,0.11,0.35,0.23,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,3,5532_3_3,1,0.15,0.26,0.205,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,3,5532_3_3,2,0.25,0.17,0.21,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,3,5532_3_3,3,0.38,0.15,0.265,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,4,5532_3_4,1,0.27,0.14,0.205,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,4,5532_3_4,2,0.33,0.17,0.25,Ambient
5532,LL,IHP1C,IHP1,2021,3,5532_3,4,5532_3_4,3,0.12,0.32,0.22,Ambient
5532,LL,IHP1C,IHP1,2021,6,5532_6,1,5532_6_1,1,0.19,0.24,0.215,Ambient
5532,LL,IHP1C,IHP1,2021,6,5532_6,1,5532_6_1,2,0.18,0.21,0.195,Ambient
5532,LL,IHP1C,IHP1,2021,6,5532_6,1,5532_6_1,3,0.2,0.18,0.19,Ambient
5532,LL,IHP1C,IHP1,2021,6,5532_6,2,5532_6_2,1,0.19,0.22,0.205,Ambient
5532,LL,IHP1C,IHP1,2021,6,5532_6,2,5532_6_2,2,0.32,0.2,0.26,Ambient
5532,LL,IHP1C,IHP1,2021,6,5532_6,3,5532_6_3,1,0.17,0.13,0.15,Ambient
5532,LL,IHP1C,IHP1,2021,6,5532_6,3,5532_6_3,2,0.11,0.25,0.18,Ambient
5532,LL,IHP1C,IHP1,2021,6,5532_6,4,5532_6_4,1,0.14,0.14,0.14,Ambient
5532,LL,IHP1C,IHP1,2021,6,5532_6,4,5532_6_4,2,0.18,0.15,0.165,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,1,2576_1_1,1,0.38,0.15,0.265,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,1,2576_1_1,2,0.26,0.26,0.26,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,2,2576_1_2,1,0.32,0.17,0.245,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,2,2576_1_2,2,0.22,0.37,0.295,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,3,2576_1_3,1,0.13,0.27,0.2,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,3,2576_1_3,2,0.23,0.26,0.245,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,3,2576_1_3,3,0.34,0.16,0.25,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,4,2576_1_4,1,0.31,0.15,0.23,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,4,2576_1_4,2,0.34,0.34,0.34,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,4,2576_1_4,3,0.18,0.22,0.2,Ambient
2576,LL,SGS4A,SGS4,2021,1,2576_1,4,2576_1_4,4,0.3,0.14,0.22,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,1,2601_1_1,1,0.18,0.16,0.17,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,1,2601_1_1,2,0.11,0.09,0.1,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,1,2601_1_1,3,0.07,0.06,0.065,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,1,2601_1_1,4,0.19,0.18,0.185,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,1,2601_1_1,5,0.25,0.18,0.215,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,2,2601_1_2,1,0.13,0.18,0.155,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,2,2601_1_2,2,0.25,0.17,0.21,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,3,2601_1_3,1,0.2,0.17,0.185,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,3,2601_1_3,2,0.13,0.13,0.13,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,4,2601_1_4,1,0.12,0.07,0.095,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,4,2601_1_4,2,0.17,0.14,0.155,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,4,2601_1_4,3,0.1,0.17,0.135,Ambient
2601,LT,SGS4A,SGS4,2020,1,2601_1,4,2601_1_4,4,0.18,0.15,0.165,Ambient
2601,LT,SGS4A,SGS4,2020,2,2601_2,1,2601_2_1,1,0.15,0.13,0.14,Ambient
2601,LT,SGS4A,SGS4,2020,2,2601_2,1,2601_2_1,2,0.14,0.18,0.16,Ambient
2601,LT,SGS4A,SGS4,2020,2,2601_2,1,2601_2_1,3,0.22,0.16,0.19,Ambient
2601,LT,SGS4A,SGS4,2020,2,2601_2,2,2601_2_2,1,0.14,0.09,0.115,Ambient
2601,LT,SGS4A,SGS4,2020,2,2601_2,2,2601_2_2,2,0.14,0.14,0.14,Ambient
2601,LT,SGS4A,SGS4,2020,2,2601_2,2,2601_2_2,3,0.18,0.2,0.19,Ambient
2601,LT,SGS4A,SGS4,2020,2,2601_2,3,2601_2_3,1,0.16,0.17,0.165,Ambient
2601,LT,SGS4A,SGS4,2020,2,2601_2,3,2601_2_3,2,0.14,0.19,0.165,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,1,2601_3_1,1,0.2,0.19,0.195,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,1,2601_3_1,2,0.16,0.15,0.155,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,1,2601_3_1,3,0.18,0.15,0.165,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,1,2601_3_1,4,0.2,0.18,0.19,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,1,2601_3_1,5,0.12,0.11,0.115,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,2,2601_3_2,1,0.11,0.11,0.11,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,2,2601_3_2,2,0.06,0.05,0.055,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,2,2601_3_2,3,0.2,0.21,0.205,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,2,2601_3_2,4,0.07,0.08,0.075,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,3,2601_3_3,1,0.15,0.16,0.155,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,3,2601_3_3,2,0.16,0.16,0.16,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,3,2601_3_3,3,0.2,0.18,0.19,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,3,2601_3_3,4,0.11,0.09,0.1,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,3,2601_3_3,5,0.12,0.13,0.125,Ambient
2601,LT,SGS4A,SGS4,2020,3,2601_3,3,2601_3_3,6,0.05,0.05,0.05,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,1,2601_4_1,1,0.08,0.05,0.065,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,1,2601_4_1,2,0.15,0.12,0.135,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,1,2601_4_1,3,0.07,0.09,0.08,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,1,2601_4_1,4,0.16,0.17,0.165,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,1,2601_4_1,5,0.14,0.12,0.13,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,1,2601_4_1,6,0.07,0.07,0.07,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,1,2601_4_1,7,0.07,0.09,0.08,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,1,2601_4_1,8,0.1,0.1,0.1,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,2,2601_4_2,1,0.09,0.12,0.105,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,2,2601_4_2,2,0.2,0.14,0.17,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,2,2601_4_2,3,0.1,0.09,0.095,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,2,2601_4_2,4,0.11,0.09,0.1,Ambient
2601,LT,SGS4A,SGS4,2020,4,2601_4,2,2601_4_2,5,0.14,0.11,0.125,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,1,2601_5_1,1,0.11,0.14,0.125,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,1,2601_5_1,2,0.19,0.18,0.185,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,1,2601_5_1,3,0.19,0.18,0.185,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,1,2601_5_1,4,0.06,0.08,0.07,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,1,2601_5_1,5,0.16,0.15,0.155,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,2,2601_5_2,1,0.16,0.16,0.16,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,2,2601_5_2,2,0.16,0.15,0.155,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,2,2601_5_2,3,0.09,0.09,0.09,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,2,2601_5_2,4,0.12,0.18,0.15,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,3,2601_5_3,1,0.18,0.19,0.185,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,3,2601_5_3,2,0.19,0.19,0.19,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,3,2601_5_3,3,0.15,0.16,0.155,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,3,2601_5_3,4,0.1,0.11,0.105,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,4,2601_5_4,1,0.13,0.18,0.155,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,4,2601_5_4,2,0.11,0.12,0.115,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,4,2601_5_4,3,0.15,0.13,0.14,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,4,2601_5_4,4,0.13,0.15,0.14,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,4,2601_5_4,5,0.14,0.15,0.145,Ambient
2601,LT,SGS4A,SGS4,2020,5,2601_5,4,2601_5_4,6,0.09,0.08,0.085,Ambient
5455,LT,SGS4C,SGS4,2020,4,5455_4,1,5455_4_1,1,0.23,0.2,0.215,Elevated
5455,LT,SGS4C,SGS4,2020,4,5455_4,1,5455_4_1,2,0.25,0.22,0.235,Elevated
5455,LT,SGS4C,SGS4,2020,4,5455_4,4,5455_4_4,1,0.13,0.17,0.15,Elevated
5455,LT,SGS4C,SGS4,2020,4,5455_4,4,5455_4_4,2,0.16,0.18,0.17,Elevated
5455,LT,SGS4C,SGS4,2020,4,5455_4,4,5455_4_4,3,0.27,0.19,0.23,Elevated
5455,LT,SGS4C,SGS4,2020,4,5455_4,4,5455_4_4,4,0.21,0.17,0.19,Elevated
5455,LT,SGS4C,SGS4,2020,2,5455_2,1,5455_2_1,1,0.29,0.23,0.26,Elevated
5455,LT,SGS4C,SGS4,2020,2,5455_2,1,5455_2_1,2,0.26,0.21,0.235,Elevated
5455,LT,SGS4C,SGS4,2020,2,5455_2,1,5455_2_1,3,0.36,0.23,0.295,Elevated
5455,LT,SGS4C,SGS4,2020,2,5455_2,1,5455_2_1,4,0.19,0.12,0.155,Elevated
5455,LT,SGS4C,SGS4,2020,2,5455_2,1,5455_2_1,5,0.17,0.25,0.21,Elevated
5455,LT,SGS4C,SGS4,2020,2,5455_2,1,5455_2_1,6,0.25,0.22,0.235,Elevated
5455,LT,SGS4C,SGS4,2020,2,5455_2,1,5455_2_1,7,0.28,0.23,0.255,Elevated
5455,LT,SGS4C,SGS4,2020,2,5455_2,2,5455_2_2,1,0.19,0.1,0.145,Elevated
5455,LT,SGS4C,SGS4,2020,2,5455_2,2,5455_2_2,2,0.19,0.29,0.24,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,1,5455_3_1,1,0.12,0.11,0.115,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,1,5455_3_1,2,0.24,0.23,0.235,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,1,5455_3_1,3,0.21,0.24,0.225,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,1,5455_3_1,4,0.29,0.36,0.325,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,2,5455_3_2,1,0.26,0.19,0.225,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,3,5455_3_3,1,0.23,0.26,0.245,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,3,5455_3_3,2,0.24,0.24,0.24,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,3,5455_3_3,3,0.28,0.17,0.225,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,3,5455_3_3,4,0.22,0.23,0.225,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,3,5455_3_3,5,0.23,0.24,0.235,Elevated
5455,LT,SGS4C,SGS4,2020,3,5455_3,3,5455_3_3,6,0.25,0.26,0.255,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,1,5455_6_1,1,0.27,0.22,0.245,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,1,5455_6_1,2,0.26,0.25,0.255,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,1,5455_6_1,3,0.31,0.29,0.3,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,2,5455_6_2,1,0.18,0.15,0.165,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,2,5455_6_2,2,0.2,0.23,0.215,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,2,5455_6_2,3,0.24,0.21,0.225,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,3,5455_6_3,1,0.13,0.08,0.105,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,3,5455_6_3,2,0.2,0.18,0.19,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,3,5455_6_3,3,0.22,0.25,0.235,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,4,5455_6_4,1,0.2,0.12,0.16,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,4,5455_6_4,2,0.25,0.31,0.28,Elevated
5455,LT,SGS4C,SGS4,2020,6,5455_6,4,5455_6_4,3,0.31,0.2,0.255,Elevated
2532,LT,IHP1A,IHP1,2020,3,2532_3,1,2532_3_1,1,0.02,0.03,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,1,2532_3_1,2,0.05,0.06,0.055,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,1,2532_3_1,3,0.05,0.06,0.055,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,1,2532_3_1,4,0.06,0.04,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,1,2532_3_1,5,0.07,0.07,0.07,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,1,2532_3_1,6,0.08,0.05,0.065,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,2,2532_3_2,1,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,2,2532_3_2,2,0.09,0.07,0.08,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,2,2532_3_2,3,0.07,0.07,0.07,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,2,2532_3_2,4,0.09,0.06,0.075,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,2,2532_3_2,5,0.07,0.08,0.075,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,2,2532_3_2,6,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,3,2532_3_3,1,0.05,0.06,0.055,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,3,2532_3_3,2,0.06,0.08,0.07,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,3,2532_3_3,3,0.07,0.06,0.065,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,3,2532_3_3,4,0.04,0.02,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,4,2532_3_4,1,0.06,0.07,0.065,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,4,2532_3_4,2,0.08,0.07,0.075,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,4,2532_3_4,3,0.09,0.08,0.085,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,4,2532_3_4,4,0.07,0.03,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,3,2532_3,4,2532_3_4,5,0.02,0.03,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,1,2532_1_1,1,0.03,0.04,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,1,2532_1_1,2,0.05,0.05,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,1,2532_1_1,3,0.07,0.05,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,1,2532_1_1,4,0.05,0.04,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,1,2532_1_1,5,0.03,0.04,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,2,2532_1_2,1,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,2,2532_1_2,2,0.1,0.05,0.075,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,2,2532_1_2,3,0.09,0.04,0.065,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,2,2532_1_2,4,0.07,0.03,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,2,2532_1_2,5,0.06,0.04,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,2,2532_1_2,6,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,2,2532_1_2,7,0.05,0.05,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,2,2532_1_2,8,0.03,0.04,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,2,2532_1_2,9,0.02,0.03,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,3,2532_1_3,1,0.06,0.06,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,3,2532_1_3,2,0.07,0.06,0.065,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,3,2532_1_3,3,NA,NA,NA,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,3,2532_1_3,4,0.06,0.07,0.065,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,4,2532_1_4,1,0.05,0.04,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,4,2532_1_4,2,0.06,0.06,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,4,2532_1_4,3,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,4,2532_1_4,4,0.06,0.05,0.055,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,4,2532_1_4,5,0.09,0.07,0.08,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,4,2532_1_4,6,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,4,2532_1_4,7,0.07,0.05,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,1,2532_1,4,2532_1_4,8,0.02,0.02,0.02,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,1,2532_9_1,1,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,1,2532_9_1,2,0.07,0.04,0.055,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,1,2532_9_1,3,0.03,0.02,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,1,2532_9_1,4,0.02,0.01,0.015,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,1,2532_9_1,5,0.04,0.03,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,1,2532_9_1,6,0.08,0.04,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,1,2532_9_1,7,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,1,2532_9_1,8,0.02,0.02,0.02,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,1,2532_9_1,9,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,2,2532_9_2,1,0.05,0.04,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,2,2532_9_2,2,0.06,0.04,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,2,2532_9_2,3,0.06,0.06,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,2,2532_9_2,4,0.05,0.04,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,2,2532_9_2,5,0.04,0.05,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,2,2532_9_2,6,0.01,0.02,0.015,Ambient
